index,content_id,legacy_id,arabic,diacritized,audio_asset_id,audio_basename,audio_filename,category
526,word.najjaar,jobs-16,نجار,نَجَّار,audio.word.najjaar,najjaar,najjaar.mp3,jobs
527,word.haddaad,jobs-17,حداد,حَدَّاد,audio.word.haddaad,haddaad,haddaad.mp3,jobs
528,word.bannaa,jobs-18,بناء,بَنَّاء,audio.word.bannaa,bannaa,bannaa.mp3,jobs
529,word.sabbaak,jobs-19,سباك,سَبَّاك,audio.word.sabbaak,sabbaak,sabbaak.mp3,jobs
530,word.kahrabaayi,jobs-20,كهربائي,كَهْرَبَائِيّ,audio.word.kahrabaayi,kahrabaayi,kahrabaayi.mp3,jobs
531,word.khayyaat,jobs-21,خياط,خَيَّاط,audio.word.khayyaat,khayyaat,khayyaat.mp3,jobs
532,word.hallaaq,jobs-22,حلاق,حَلَّاق,audio.word.hallaaq,hallaaq,hallaaq.mp3,jobs
533,word.rassaam,jobs-23,رسام,رَسَّام,audio.word.rassaam,rassaam,rassaam.mp3,jobs
534,word.musiqi,jobs-24,موسيقي,مُوسِيقِيّ,audio.word.musiqi,musiqi,musiqi.mp3,jobs
535,word.kaatib,jobs-25,كاتب,كَاتِب,audio.word.kaatib,kaatib,kaatib.mp3,jobs
536,word.sahafi,jobs-26,صحفي,صَحَفِيّ,audio.word.sahafi,sahafi,sahafi.mp3,jobs
537,word.aalim,jobs-27,عالم,عَالِم,audio.word.aalim,aalim,aalim.mp3,jobs
538,word.saydali,jobs-28,صيدلي,صَيْدَلِيّ,audio.word.saydali,saydali,saydali.mp3,jobs
539,word.tabibu_asnaan,jobs-29,طبيب أسنان,طَبِيبُ أَسْنَان,audio.word.tabibu_asnaan,tabibu_asnaan,tabibu_asnaan.mp3,jobs
540,word.muhaami,jobs-30,محام,مُحَامٍ,audio.word.muhaami,muhaami,muhaami.mp3,jobs
541,word.qaadi,jobs-31,قاض,قَاضٍ,audio.word.qaadi,qaadi,qaadi.mp3,jobs
542,word.saai_albarid,jobs-32,ساعي البريد,سَاعِي البَرِيد,audio.word.saai_albarid,saai_albarid,saai_albarid.mp3,jobs
543,word.haaris,jobs-33,حارس,حَارِس,audio.word.haaris,haaris,haaris.mp3,jobs
544,word.riyaadi,jobs-34,رياضي,رِيَاضِيّ,audio.word.riyaadi,riyaadi,riyaadi.mp3,jobs
545,word.raayidu_fadaa,jobs-35,رائد فضاء,رَائِدُ فَضَاء,audio.word.raayidu_fadaa,raayidu_fadaa,raayidu_fadaa.mp3,jobs
546,word.usfur,birds-1,عصفور,عُصْفُور,audio.word.usfur,usfur,usfur.mp3,birds
547,word.hamaama,birds-2,حمامة,حَمَامَة,audio.word.hamaama,hamaama,hamaama.mp3,birds
548,word.babbaghaa,birds-3,ببغاء,بَبَّغَاء,audio.word.babbaghaa,babbaghaa,babbaghaa.mp3,birds
549,word.nasr,birds-4,نسر,نَسْر,audio.word.nasr,nasr,nasr.mp3,birds
550,word.saqr,birds-5,صقر,صَقْر,audio.word.saqr,saqr,saqr.mp3,birds
551,word.buma,birds-6,بومة,بُومَة,audio.word.buma,buma,buma.mp3,birds
552,word.taawus,birds-7,طاووس,طَاوُوس,audio.word.taawus,taawus,taawus.mp3,birds
553,word.bajaa,birds-8,بجعة,بَجَعَة,audio.word.bajaa,bajaa,bajaa.mp3,birds
554,word.naama,birds-9,نعامة,نَعَامَة,audio.word.naama,naama,naama.mp3,birds
555,word.ghuraab,birds-10,غراب,غُرَاب,audio.word.ghuraab,ghuraab,ghuraab.mp3,birds
556,word.dik,birds-11,ديك,دِيك,audio.word.dik,dik,dik.mp3,birds
557,word.dajaja,birds-12,دجاجة,دَجَاجَة,audio.word.dajaja,dajaja,dajaja.mp3,birds
558,word.katkut,birds-13,كتكوت,كَتْكُوت,audio.word.katkut,katkut,katkut.mp3,birds
559,word.batta,birds-14,بطة,بَطَّة,audio.word.batta,batta,batta.mp3,birds
560,word.iwazza,birds-15,إوزة,إِوَزَّة,audio.word.iwazza,iwazza,iwazza.mp3,birds
561,word.falaaminghu,birds-16,فلامنغو,فَلَامِنْغُو,audio.word.falaaminghu,falaaminghu,falaaminghu.mp3,birds
562,word.batriq,birds-17,بطريق,بَطْرِيق,audio.word.batriq,batriq,batriq.mp3,birds
563,word.taayiru_tannaan,birds-18,طائر طنان,طَائِرٌ طَنَّان,audio.word.taayiru_tannaan,taayiru_tannaan,taayiru_tannaan.mp3,birds
564,word.laqlaq,birds-19,لقلق,لَقْلَق,audio.word.laqlaq,laqlaq,laqlaq.mp3,birds
565,word.sununu,birds-20,سنونو,سُنُونُو,audio.word.sununu,sununu,sununu.mp3,birds
566,word.nahla,birds-21,نحلة,نَحْلَة,audio.word.nahla,nahla,nahla.mp3,birds
567,word.farasha,birds-22,فراشة,فَرَاشَة,audio.word.farasha,farasha,farasha.mp3,birds
568,word.namla,birds-23,نملة,نَمْلَة,audio.word.namla,namla,namla.mp3,birds
569,word.sursur,birds-24,صرصور,صُرْصُور,audio.word.sursur,sursur,sursur.mp3,birds
570,word.jundub,birds-25,جندب,جُنْدُب,audio.word.jundub,jundub,jundub.mp3,birds
571,word.ankabut,birds-26,عنكبوت,عَنْكَبُوت,audio.word.ankabut,ankabut,ankabut.mp3,birds
572,word.dhubaaba,birds-27,ذبابة,ذُبَابَة,audio.word.dhubaaba,dhubaaba,dhubaaba.mp3,birds
573,word.bauda,birds-28,بعوضة,بَعُوضَة,audio.word.bauda,bauda,bauda.mp3,birds
574,word.khunfusaa,birds-29,خنفساء,خُنْفُسَاء,audio.word.khunfusaa,khunfusaa,khunfusaa.mp3,birds
575,word.duda,birds-30,دودة,دُودَة,audio.word.duda,duda,duda.mp3,birds
576,word.yaraqa,birds-31,يرقة,يَرَقَة,audio.word.yaraqa,yaraqa,yaraqa.mp3,birds
577,word.aqrab,birds-32,عقرب,عَقْرَب,audio.word.aqrab,aqrab,aqrab.mp3,birds
578,word.halazun,birds-33,حلزون,حَلَزُون,audio.word.halazun,halazun,halazun.mp3,birds
579,word.dasuqa,birds-34,دعسوقة,دَعْسُوقَة,audio.word.dasuqa,dasuqa,dasuqa.mp3,birds
580,word.yasub,birds-35,يعسوب,يَعْسُوب,audio.word.yasub,yasub,yasub.mp3,birds
581,word.bahr,sea-1,بحر,بَحْر,audio.word.bahr,bahr,bahr.mp3,sea
582,word.mawja,sea-2,موجة,مَوْجَة,audio.word.mawja,mawja,mawja.mp3,sea
583,word.samaka,sea-3,سمكة,سَمَكَة,audio.word.samaka,samaka,samaka.mp3,sea
584,word.samaka_mulawwana,sea-4,سمكة ملونة,سَمَكَةٌ مُلَوَّنَة,audio.word.samaka_mulawwana,samaka_mulawwana,samaka_mulawwana.mp3,sea
585,word.hut,sea-5,حوت,حُوت,audio.word.hut,hut,hut.mp3,sea
586,word.dulfin,sea-6,دلفين,دُلْفِين,audio.word.dulfin,dulfin,dulfin.mp3,sea
587,word.qirsh,sea-7,قرش,قِرْش,audio.word.qirsh,qirsh,qirsh.mp3,sea
588,word.ukhtubut,sea-8,أخطبوط,أُخْطُبُوط,audio.word.ukhtubut,ukhtubut,ukhtubut.mp3,sea
589,word.habbaaru_albahr,sea-9,حبار البحر,حَبَّارُ البَحْر,audio.word.habbaaru_albahr,habbaaru_albahr,habbaaru_albahr.mp3,sea
590,word.sarataan,sea-10,سرطان,سَرَطَان,audio.word.sarataan,sarataan,sarataan.mp3,sea
591,word.jambari,sea-11,جمبري,جَمْبَرِي,audio.word.jambari,jambari,jambari.mp3,sea
592,word.najmu_albahr,sea-12,نجم البحر,نَجْمُ البَحْر,audio.word.najmu_albahr,najmu_albahr,najmu_albahr.mp3,sea
593,word.qundusu_albahr,sea-13,قندس البحر,قُنْدُسُ البَحْر,audio.word.qundusu_albahr,qundusu_albahr,qundusu_albahr.mp3,sea
594,word.faqma,sea-14,فقمة,فَقْمَة,audio.word.faqma,faqma,faqma.mp3,sea
595,word.mahaara,sea-15,محارة,مَحَارَة,audio.word.mahaara,mahaara,mahaara.mp3,sea
596,word.sadafa,sea-16,صدفة,صَدَفَة,audio.word.sadafa,sadafa,sadafa.mp3,sea
597,word.luwluwa,sea-17,لؤلؤة,لُؤْلُؤَة,audio.word.luwluwa,luwluwa,luwluwa.mp3,sea
598,word.marjaan,sea-18,مرجان,مَرْجَان,audio.word.marjaan,marjaan,marjaan.mp3,sea
599,word.tuhlub,sea-19,طحلب,طُحْلُب,audio.word.tuhlub,tuhlub,tuhlub.mp3,sea
600,word.shiraa,sea-20,شراع,شِرَاع,audio.word.shiraa,shiraa,shiraa.mp3,sea
601,word.mirsaa,sea-21,مرساة,مِرْسَاة,audio.word.mirsaa,mirsaa,mirsaa.mp3,sea
602,word.ghawwaas,sea-22,غواص,غَوَّاص,audio.word.ghawwaas,ghawwaas,ghawwaas.mp3,sea
603,word.zaanif,sea-23,زعانف,زَعَانِف,audio.word.zaanif,zaanif,zaanif.mp3,sea
604,word.shaatiyu_ramli,sea-24,شاطئ رملي,شَاطِئٌ رَمْلِيّ,audio.word.shaatiyu_ramli,shaatiyu_ramli,shaatiyu_ramli.mp3,sea
605,word.manaara,sea-25,منارة,مَنَارَة,audio.word.manaara,manaara,manaara.mp3,sea
606,word.shams,sky-1,شمس,شَمْس,audio.word.shams,shams,shams.mp3,sky
607,word.qamar,sky-2,قمر,قَمَر,audio.word.qamar,qamar,qamar.mp3,sky
608,word.najma,sky-3,نجمة,نَجْمَة,audio.word.najma,najma,najma.mp3,sky
609,word.sama,sky-4,سماء,سَمَاء,audio.word.sama,sama,sama.mp3,sky
610,word.kawkab,sky-5,كوكب,كَوْكَب,audio.word.kawkab,kawkab,kawkab.mp3,sky
611,word.ard,sky-6,أرض,أَرْض,audio.word.ard,ard,ard.mp3,sky
612,word.fadaa,sky-7,فضاء,فَضَاء,audio.word.fadaa,fadaa,fadaa.mp3,sky
613,word.majarra,sky-8,مجرة,مَجَرَّة,audio.word.majarra,majarra,majarra.mp3,sky
614,word.shihaab,sky-9,شهاب,شِهَاب,audio.word.shihaab,shihaab,shihaab.mp3,sky
615,word.mudhannab,sky-10,مذنب,مُذَنَّب,audio.word.mudhannab,mudhannab,mudhannab.mp3,sky
616,word.hilaal,sky-11,هلال,هِلَال,audio.word.hilaal,hilaal,hilaal.mp3,sky
617,word.badr,sky-12,بدر,بَدْر,audio.word.badr,badr,badr.mp3,sky
618,word.kusuf,sky-13,كسوف,كُسُوف,audio.word.kusuf,kusuf,kusuf.mp3,sky
619,word.shuruq,sky-14,شروق,شُرُوق,audio.word.shuruq,shuruq,shuruq.mp3,sky
620,word.ghurub,sky-15,غروب,غُرُوب,audio.word.ghurub,ghurub,ghurub.mp3,sky
621,word.nahaar,sky-16,نهار,نَهَار,audio.word.nahaar,nahaar,nahaar.mp3,sky
622,word.layl,sky-17,ليل,لَيْل,audio.word.layl,layl,layl.mp3,sky
623,word.fajr,sky-18,فجر,فَجْر,audio.word.fajr,fajr,fajr.mp3,sky
624,word.zill,sky-19,ظل,ظِلّ,audio.word.zill,zill,zill.mp3,sky
625,word.daw,sky-20,ضوء,ضَوْء,audio.word.daw,daw,daw.mp3,sky
626,word.yakul,verbs-1,يأكل,يَأْكُل,audio.word.yakul,yakul,yakul.mp3,verbs
627,word.yashrab,verbs-2,يشرب,يَشْرَب,audio.word.yashrab,yashrab,yashrab.mp3,verbs
628,word.yanam,verbs-3,ينام,يَنَام,audio.word.yanam,yanam,yanam.mp3,verbs
629,word.yastayqiz,verbs-4,يستيقظ,يَسْتَيْقِظ,audio.word.yastayqiz,yastayqiz,yastayqiz.mp3,verbs
630,word.yalab,verbs-5,يلعب,يَلْعَب,audio.word.yalab,yalab,yalab.mp3,verbs
631,word.yajri,verbs-6,يجري,يَجْرِي,audio.word.yajri,yajri,yajri.mp3,verbs
632,word.yamshi,verbs-7,يمشي,يَمْشِي,audio.word.yamshi,yamshi,yamshi.mp3,verbs
633,word.yaqfiz,verbs-8,يقفز,يَقْفِز,audio.word.yaqfiz,yaqfiz,yaqfiz.mp3,verbs
634,word.yajlis,verbs-9,يجلس,يَجْلِس,audio.word.yajlis,yajlis,yajlis.mp3,verbs
635,word.yaqif,verbs-10,يقف,يَقِف,audio.word.yaqif,yaqif,yaqif.mp3,verbs
636,word.yaqra,verbs-11,يقرأ,يَقْرَأ,audio.word.yaqra,yaqra,yaqra.mp3,verbs
637,word.yaktub,verbs-12,يكتب,يَكْتُب,audio.word.yaktub,yaktub,yaktub.mp3,verbs
638,word.yarsum,verbs-13,يرسم,يَرْسُم,audio.word.yarsum,yarsum,yarsum.mp3,verbs
639,word.yughanni,verbs-14,يغني,يُغَنِّي,audio.word.yughanni,yughanni,yughanni.mp3,verbs
640,word.yarqus,verbs-15,يرقص,يَرْقُص,audio.word.yarqus,yarqus,yarqus.mp3,verbs
641,word.yadhak,verbs-16,يضحك,يَضْحَك,audio.word.yadhak,yadhak,yadhak.mp3,verbs
642,word.yabki,verbs-17,يبكي,يَبْكِي,audio.word.yabki,yabki,yabki.mp3,verbs
643,word.yabtasim,verbs-18,يبتسم,يَبْتَسِم,audio.word.yabtasim,yabtasim,yabtasim.mp3,verbs
644,word.yatakallam,verbs-19,يتكلم,يَتَكَلَّم,audio.word.yatakallam,yatakallam,yatakallam.mp3,verbs
645,word.yasma,verbs-20,يسمع,يَسْمَع,audio.word.yasma,yasma,yasma.mp3,verbs
646,word.yanzur,verbs-21,ينظر,يَنْظُر,audio.word.yanzur,yanzur,yanzur.mp3,verbs
647,word.yashumm,verbs-22,يشم,يَشُمّ,audio.word.yashumm,yashumm,yashumm.mp3,verbs
648,word.yalmis,verbs-23,يلمس,يَلْمِس,audio.word.yalmis,yalmis,yalmis.mp3,verbs
649,word.yaftah,verbs-24,يفتح,يَفْتَح,audio.word.yaftah,yaftah,yaftah.mp3,verbs
650,word.yughliq,verbs-25,يغلق,يُغْلِق,audio.word.yughliq,yughliq,yughliq.mp3,verbs
651,word.yusaaid,verbs-26,يساعد,يُسَاعِد,audio.word.yusaaid,yusaaid,yusaaid.mp3,verbs
652,word.yashkur,verbs-27,يشكر,يَشْكُر,audio.word.yashkur,yashkur,yashkur.mp3,verbs
653,word.yusalli,verbs-28,يصلي,يُصَلِّي,audio.word.yusalli,yusalli,yusalli.mp3,verbs
654,word.yaghsil,verbs-29,يغسل,يَغْسِل,audio.word.yaghsil,yaghsil,yaghsil.mp3,verbs
655,word.yalbas,verbs-30,يلبس,يَلْبَس,audio.word.yalbas,yalbas,yalbas.mp3,verbs
656,word.yatbukh,verbs-31,يطبخ,يَطْبُخ,audio.word.yatbukh,yatbukh,yatbukh.mp3,verbs
657,word.yunazzif,verbs-32,ينظف,يُنَظِّف,audio.word.yunazzif,yunazzif,yunazzif.mp3,verbs
658,word.yazra,verbs-33,يزرع,يَزْرَع,audio.word.yazra,yazra,yazra.mp3,verbs
659,word.yasqi,verbs-34,يسقي,يَسْقِي,audio.word.yasqi,yasqi,yasqi.mp3,verbs
660,word.yabni,verbs-35,يبني,يَبْنِي,audio.word.yabni,yabni,yabni.mp3,verbs
661,word.yashtari,verbs-36,يشتري,يَشْتَرِي,audio.word.yashtari,yashtari,yashtari.mp3,verbs
662,word.yuti,verbs-37,يعطي,يُعْطِي,audio.word.yuti,yuti,yuti.mp3,verbs
663,word.yakhudh,verbs-38,يأخذ,يَأْخُذ,audio.word.yakhudh,yakhudh,yakhudh.mp3,verbs
664,word.yahmil,verbs-39,يحمل,يَحْمِل,audio.word.yahmil,yahmil,yahmil.mp3,verbs
665,word.yarmi,verbs-40,يرمي,يَرْمِي,audio.word.yarmi,yarmi,yarmi.mp3,verbs
666,word.yasad,verbs-41,يصعد,يَصْعَد,audio.word.yasad,yasad,yasad.mp3,verbs
667,word.yanzil,verbs-42,ينزل,يَنْزِل,audio.word.yanzil,yanzil,yanzil.mp3,verbs
668,word.yatir,verbs-43,يطير,يَطِير,audio.word.yatir,yatir,yatir.mp3,verbs
669,word.yasbah,verbs-44,يسبح,يَسْبَح,audio.word.yasbah,yasbah,yasbah.mp3,verbs
670,word.yarkab,verbs-45,يركب,يَرْكَب,audio.word.yarkab,yarkab,yarkab.mp3,verbs
671,word.yabhath,verbs-46,يبحث,يَبْحَث,audio.word.yabhath,yabhath,yabhath.mp3,verbs
672,word.yajid,verbs-47,يجد,يَجِد,audio.word.yajid,yajid,yajid.mp3,verbs
673,word.yufakkir,verbs-48,يفكر,يُفَكِّر,audio.word.yufakkir,yufakkir,yufakkir.mp3,verbs
674,word.yataallam,verbs-49,يتعلم,يَتَعَلَّم,audio.word.yataallam,yataallam,yataallam.mp3,verbs
675,word.yuhibb,verbs-50,يحب,يُحِبّ,audio.word.yuhibb,yuhibb,yuhibb.mp3,verbs
676,word.kabir,adjectives-1,كبير,كَبِير,audio.word.kabir,kabir,kabir.mp3,adjectives
677,word.saghir,adjectives-2,صغير,صَغِير,audio.word.saghir,saghir,saghir.mp3,adjectives
678,word.tawil,adjectives-3,طويل,طَوِيل,audio.word.tawil,tawil,tawil.mp3,adjectives
679,word.qasir,adjectives-4,قصير,قَصِير,audio.word.qasir,qasir,qasir.mp3,adjectives
680,word.sari,adjectives-5,سريع,سَرِيع,audio.word.sari,sari,sari.mp3,adjectives
681,word.bati,adjectives-6,بطيء,بَطِيء,audio.word.bati,bati,bati.mp3,adjectives
682,word.qawi,adjectives-7,قوي,قَوِيّ,audio.word.qawi,qawi,qawi.mp3,adjectives
683,word.daif,adjectives-8,ضعيف,ضَعِيف,audio.word.daif,daif,daif.mp3,adjectives
684,word.jamil,adjectives-9,جميل,جَمِيل,audio.word.jamil,jamil,jamil.mp3,adjectives
685,word.nazif,adjectives-10,نظيف,نَظِيف,audio.word.nazif,nazif,nazif.mp3,adjectives
686,word.muttasikh,adjectives-11,متسخ,مُتَّسِخ,audio.word.muttasikh,muttasikh,muttasikh.mp3,adjectives
687,word.jadid,adjectives-12,جديد,جَدِيد,audio.word.jadid,jadid,jadid.mp3,adjectives
688,word.qadim,adjectives-13,قديم,قَدِيم,audio.word.qadim,qadim,qadim.mp3,adjectives
689,word.saeed,adjectives-14,سعيد,سَعِيد,audio.word.saeed,saeed,saeed.mp3,adjectives
690,word.hazin,adjectives-15,حزين,حَزِين,audio.word.hazin,hazin,hazin.mp3,adjectives
691,word.ghaadib,adjectives-16,غاضب,غَاضِب,audio.word.ghaadib,ghaadib,ghaadib.mp3,adjectives
692,word.khaayif,adjectives-17,خائف,خَائِف,audio.word.khaayif,khaayif,khaayif.mp3,adjectives
693,word.haadiy,adjectives-18,هادئ,هَادِئ,audio.word.haadiy,haadiy,haadiy.mp3,adjectives
694,word.mutab,adjectives-19,متعب,مُتْعَب,audio.word.mutab,mutab,mutab.mp3,adjectives
695,word.nashit,adjectives-20,نشيط,نَشِيط,audio.word.nashit,nashit,nashit.mp3,adjectives
696,word.harr,adjectives-21,حار,حَارّ,audio.word.harr,harr,harr.mp3,adjectives
697,word.barid,adjectives-22,بارد,بَارِد,audio.word.barid,barid,barid.mp3,adjectives
698,word.daafiy,adjectives-23,دافئ,دَافِئ,audio.word.daafiy,daafiy,daafiy.mp3,adjectives
699,word.ratb,adjectives-24,رطب,رَطْب,audio.word.ratb,ratb,ratb.mp3,adjectives
700,word.jaaff,adjectives-25,جاف,جَافّ,audio.word.jaaff,jaaff,jaaff.mp3,adjectives
701,word.hulw,adjectives-26,حلو,حُلْو,audio.word.hulw,hulw,hulw.mp3,adjectives
702,word.maalih,adjectives-27,مالح,مَالِح,audio.word.maalih,maalih,maalih.mp3,adjectives
703,word.haamid,adjectives-28,حامض,حَامِض,audio.word.haamid,haamid,haamid.mp3,adjectives
704,word.murr,adjectives-29,مر,مُرّ,audio.word.murr,murr,murr.mp3,adjectives
705,word.ladhidh,adjectives-30,لذيذ,لَذِيذ,audio.word.ladhidh,ladhidh,ladhidh.mp3,adjectives
706,word.thaqil,adjectives-31,ثقيل,ثَقِيل,audio.word.thaqil,thaqil,thaqil.mp3,adjectives
707,word.khafif,adjectives-32,خفيف,خَفِيف,audio.word.khafif,khafif,khafif.mp3,adjectives
708,word.mumtaliy,adjectives-33,ممتلئ,مُمْتَلِئ,audio.word.mumtaliy,mumtaliy,mumtaliy.mp3,adjectives
709,word.faarigh,adjectives-34,فارغ,فَارِغ,audio.word.faarigh,faarigh,faarigh.mp3,adjectives
710,word.maftuh,adjectives-35,مفتوح,مَفْتُوح,audio.word.maftuh,maftuh,maftuh.mp3,adjectives
711,word.mughlaq,adjectives-36,مغلق,مُغْلَق,audio.word.mughlaq,mughlaq,mughlaq.mp3,adjectives
712,word.aali,adjectives-37,عال,عَالٍ,audio.word.aali,aali,aali.mp3,adjectives
713,word.munkhafid,adjectives-38,منخفض,مُنْخَفِض,audio.word.munkhafid,munkhafid,munkhafid.mp3,adjectives
714,word.qarib,adjectives-39,قريب,قَرِيب,audio.word.qarib,qarib,qarib.mp3,adjectives
715,word.baid,adjectives-40,بعيد,بَعِيد,audio.word.baid,baid,baid.mp3,adjectives
716,word.sahl,adjectives-41,سهل,سَهْل,audio.word.sahl,sahl,sahl.mp3,adjectives
717,word.sab,adjectives-42,صعب,صَعْب,audio.word.sab,sab,sab.mp3,adjectives
718,word.mudi,adjectives-43,مضيء,مُضِيء,audio.word.mudi,mudi,mudi.mp3,adjectives
719,word.muzlim,adjectives-44,مظلم,مُظْلِم,audio.word.muzlim,muzlim,muzlim.mp3,adjectives
720,word.latif,adjectives-45,لطيف,لَطِيف,audio.word.latif,latif,latif.mp3,adjectives
